periodico,news_date,year,month,day,page,ed,evento,event_code,ubicacion,has_sequia,agrocultura,ganaderia,hidrologia,energia,latitud,longitud
extremadura,17/03/1944,1944,3,17,1,,,,,False,0,0,0,0,,
extremadura,17/03/1944,1944,3,17,4,,,,,False,0,0,0,0,,
extremadura,20/03/1944,1944,3,20,2,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
hoy,21/03/1944,1944,3,21,6,CAC,,,,False,0,0,0,0,,
extremadura,27/03/1944,1944,3,27,2,,,,,False,0,0,0,0,,
extremadura,28/03/1944,1944,3,28,3,,Lluvia,S,Plasencia,True,0,0,0,0,40.03535535252543,-6.089134757182878
hoy,30/03/1944,1944,3,30,4,CAC,,,,False,0,0,0,0,,
extremadura,31/03/1944,1944,3,31,3,,,,,False,0,0,0,0,,
hoy,04/04/1944,1944,4,4,2,BAD,sequía,S,Badajoz,True,1,0,0,0,38.871034753836994,-6.975421049278072
hoy,11/04/1944,1944,4,11,2,BAD,,,,False,0,0,0,0,,
hoy,13/04/1944,1944,4,13,2,BAD,,S,Badajoz,True,0,0,0,0,38.871034753836994,-6.975421049278072
extremadura,13/04/1944,1944,4,13,4,,,,,False,0,0,0,0,,
hoy,21/04/1944,1944,4,21,4,BAD,,,,False,0,0,0,0,,
hoy,22/04/1944,1944,4,22,5,BAD,Sequía,S,Villanueva de la Serena,True,0,0,0,0,38.97505965210177,-5.798683762870277
extremadura,24/04/1944,1944,4,24,3,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
hoy,25/04/1944,1944,4,25,1,CAC,,,,False,0,0,0,0,,
hoy,09/05/1944,1944,5,9,3,BAD,Sequía,S,Badajoz,True,0,0,0,0,38.871034753836994,-6.975421049278072
hoy,13/05/1944,1944,5,13,3,BAD,,,,False,0,0,0,0,,
hoy,23/07/1944,1944,7,23,3,BAD,sequía,S,Badajoz,True,0,0,1,0,38.871034753836994,-6.975421049278072
hoy,27/07/1944,1944,7,27,2,BAD,,,,False,0,0,0,0,,
extremadura,11/08/1944,1944,8,11,2,,,,,False,0,0,0,0,,
extremadura,21/08/1944,1944,8,21,2,,,S,"Cáceres, España",True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,24/08/1944,1944,8,24,3,,,S,Hervás,True,0,0,0,0,40.2729367154098,-5.858512295669394
extremadura,25/08/1944,1944,8,25,3,,,,,False,0,0,0,0,,
hoy,11/01/1945,1945,1,11,1,CAC,,,,False,0,0,0,0,,
hoy,17/01/1945,1945,1,17,2,BAD,nieve,N,Ribera del Fresno,True,0,0,0,0,38.55272384050062,-6.239432169970041
hoy,17/01/1945,1945,1,17,2,BAD,nieve,S,Granja de Torrehermosa,True,0,0,0,0,38.309434946037456,-5.596554823533248
hoy,17/01/1945,1945,1,17,2,BAD,nieve,N,Zafra,True,0,0,0,0,38.42187307146895,-6.416697978031944
hoy,25/01/1945,1945,1,25,1,BAD,,,,False,0,0,0,0,,
hoy,30/01/1945,1945,1,30,1,BAD,,,,False,0,0,0,0,,
extremadura,14/02/1945,1945,2,14,1,,,,,False,0,0,0,0,,
extremadura,26/02/1945,1945,2,26,2,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,01/03/1945,1945,3,1,3,,,,,False,0,0,0,0,,
extremadura,03/03/1945,1945,3,3,1,,,,,False,0,0,0,0,,
hoy,04/03/1945,1945,3,4,2,BAD,,,,False,0,0,0,0,,
extremadura,07/03/1945,1945,3,7,4,,,,,False,0,0,0,0,,
extremadura,08/03/1945,1945,3,8,2,,,,,False,0,0,0,0,,
extremadura,10/03/1945,1945,3,10,1,,,,,False,0,0,0,0,,
extremadura,10/03/1945,1945,3,10,6,,,,,False,0,0,0,0,,
extremadura,12/03/1945,1945,3,12,3,,,,,False,0,0,0,0,,
extremadura,12/03/1945,1945,3,12,4,,,,,False,0,0,0,0,,
extremadura,15/03/1945,1945,3,15,1,,Lluvia,F,Coria,True,0,0,0,0,39.98807734718899,-6.536615926256122
extremadura,15/03/1945,1945,3,15,2,,,,,False,0,0,0,0,,
extremadura,16/03/1945,1945,3,16,5,,Lluvia,F,Plasencia,True,0,0,0,0,40.03535535252543,-6.089134757182878
extremadura,17/03/1945,1945,3,17,2,,Lluvia,F,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,17/03/1945,1945,3,17,6,,,,,False,0,0,0,0,,
extremadura,19/03/1945,1945,3,19,2,,Lluvia,F,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,20/03/1945,1945,3,20,2,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,21/03/1945,1945,3,21,1,,,,,False,0,0,0,0,,
extremadura,22/03/1945,1945,3,22,1,,Lluvia,F,Cáceres,True,1,1,1,0,39.47753910519658,-6.377428325189714
extremadura,22/03/1945,1945,3,22,1,,Sequía,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,23/03/1945,1945,3,23,1,,Lluvia,F,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,23/03/1945,1945,3,23,1,,Lluvia,S,Cáceres,True,1,0,0,0,39.47753910519658,-6.377428325189714
extremadura,24/03/1945,1945,3,24,2,,Lluvia,F,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,24/03/1945,1945,3,24,4,,Lluvia,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
hoy,25/03/1945,1945,3,25,2,BAD,sequía,S,Badajoz,True,0,0,0,0,38.871034753836994,-6.975421049278072
extremadura,27/03/1945,1945,3,27,4,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,28/03/1945,1945,3,28,1,,,,,False,0,0,0,0,,
extremadura,10/04/1945,1945,4,10,3,,Lluvia,F,Serradilla,True,0,1,0,0,39.82891014852736,-6.139142666346821
extremadura,10/04/1945,1945,4,10,4,,,,,False,0,0,0,0,,
hoy,10/04/1945,1945,4,10,4,CAC,,,,False,0,0,0,0,,
hoy,24/04/1945,1945,4,24,4,BAD,sequía,S,Granja de Torrehermosa,True,0,0,0,0,38.309434946037456,-5.596554823533248
extremadura,05/05/1945,1945,5,5,1,,Sequía,S,Provincia de Cáceres,True,0,0,0,1,,
extremadura,07/05/1945,1945,5,7,3,,,,,False,0,0,0,0,,
extremadura,10/05/1945,1945,5,10,2,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
hoy,10/05/1945,1945,5,10,4,BAD,sequía,S,Fuente de Cantos,True,0,0,0,0,38.2469353111271,-6.306434374005093
extremadura,12/05/1945,1945,5,12,4,,,,,False,0,0,0,0,,
hoy,12/05/1945,1945,5,12,8,CAC,,,,False,0,0,0,0,,
hoy,17/05/1945,1945,5,17,2,BAD,,,,False,0,0,0,0,,
hoy,18/05/1945,1945,5,18,1,BAD,sequía,S,Extremadura,True,1,0,0,0,,
extremadura,24/05/1945,1945,5,24,4,,,,,False,0,0,0,0,,
extremadura,26/05/1945,1945,5,26,10,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,01/06/1945,1945,6,1,3,,,S,Hervás,True,0,0,0,0,40.2729367154098,-5.858512295669394
hoy,02/06/1945,1945,6,2,2,BAD,Sequía,S,Badajoz,True,0,1,0,0,38.871034753836994,-6.975421049278072
extremadura,05/06/1945,1945,6,5,2,,,,,False,0,0,0,0,,
hoy,07/06/1945,1945,6,7,1,BAD,,,,False,0,0,0,0,,
hoy,07/06/1945,1945,6,7,2,BAD,,,,False,0,0,0,0,,
extremadura,08/06/1945,1945,6,8,1,,,S,Cáceres,True,0,0,1,0,39.47753910519658,-6.377428325189714
extremadura,08/06/1945,1945,6,8,3,,,S,Cáceres,True,0,0,1,0,39.47753910519658,-6.377428325189714
hoy,14/06/1945,1945,6,14,1,BAD,,,,False,0,0,0,0,,
extremadura,14/06/1945,1945,6,14,3,,Sequía,S,Plasencia,True,0,1,0,0,40.03535535252543,-6.089134757182878
extremadura,15/06/1945,1945,6,15,1,,Sequía,S,Cáceres,True,0,0,1,1,39.47753910519658,-6.377428325189714
extremadura,16/06/1945,1945,6,16,3,,,,,False,0,0,0,0,,
extremadura,19/06/1945,1945,6,19,3,,,,,False,0,0,0,0,,
extremadura,20/06/1945,1945,6,20,1,,,,,False,0,0,0,0,,
hoy,21/06/1945,1945,6,21,2,BAD,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,25/06/1945,1945,6,25,1,,,,,False,0,0,0,0,,
hoy,27/06/1945,1945,6,27,4,BAD,Sequía,S,Villalba de los Barros,True,1,0,0,0,38.612762249753416,-6.509374938586623
hoy,03/07/1945,1945,7,3,1,CAC,,,,False,0,0,0,0,,
hoy,07/07/1945,1945,7,7,3,BAD,,S,Extremadura,True,0,0,0,0,,
hoy,11/07/1945,1945,7,11,4,BAD,,,,False,0,0,0,0,,
hoy,13/07/1945,1945,7,13,1,CAC,,,,False,0,0,0,0,,
hoy,13/07/1945,1945,7,13,3,BAD,,S,Llerena,True,0,0,1,0,38.237805569650085,-6.014891730861935
hoy,15/07/1945,1945,7,15,1,BAD,,,,False,0,0,0,0,,
hoy,18/07/1945,1945,7,18,7,BAD,sequía,S,Torremejía,True,1,0,0,0,38.79118731898431,-6.376515149542389
hoy,18/07/1945,1945,7,18,7,BAD,,S,Ribera del Fresno,True,1,0,0,0,38.55272384050062,-6.239432169970041
hoy,26/07/1945,1945,7,26,6,BAD,,,,False,0,0,0,0,,
hoy,05/07/1945,1945,7,31,1,CAC,sequía,S,Cáceres,True,0,0,1,1,39.47753910519658,-6.377428325189714
extremadura,04/08/1945,1945,8,4,2,,,,,False,0,0,0,0,,
hoy,08/08/1945,1945,8,8,1,CAC,,,,False,0,0,0,0,,
hoy,08/08/1945,1945,8,8,3,BAD,,,,False,0,0,0,0,,
hoy,12/08/1945,1945,8,12,4,BAD,sequía,S,Fuente de Cantos,True,1,0,0,0,38.2469353111271,-6.306434374005093
hoy,14/08/1945,1945,8,14,4,BAD,sequía,S,Azuaga,True,1,0,0,0,38.25927585060632,-5.676455607293899
extremadura,24/08/1945,1945,8,24,2,,,,,False,0,0,0,0,,
extremadura,27/08/1945,1945,8,27,4,,Sequía,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,27/08/1945,1945,8,27,4,,Sequía,S,Portaje,True,1,0,0,0,39.91753312734024,-6.561404519909911
hoy,09/09/1945,1945,9,9,3,BAD,sequía,S,Badajoz,True,0,0,1,0,38.871034753836994,-6.975421049278072
extremadura,11/09/1945,1945,9,11,2,,,,,False,0,0,0,0,,
hoy,18/09/1945,1945,9,18,3,BAD,,,,False,0,0,0,0,,
extremadura,24/09/1945,1945,9,24,2,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,01/10/1945,1945,10,1,2,,,S,"Cáceres, España",True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,01/10/1945,1945,10,1,3,,,,,False,0,0,0,0,,
extremadura,01/10/1945,1945,10,1,5,,,,,False,0,0,0,0,,
extremadura,02/10/1945,1945,10,2,1,,,,,False,0,0,0,0,,
extremadura,03/10/1945,1945,10,3,1,,Sequía,N,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,04/10/1945,1945,10,4,3,,Sequía,S,Plasencia,True,0,0,0,0,40.03535535252543,-6.089134757182878
extremadura,05/10/1945,1945,10,5,1,,,,,False,0,0,0,0,,
extremadura,06/10/1945,1945,10,6,2,,,,,False,0,0,0,0,,
extremadura,08/10/1945,1945,10,8,1,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,10/10/1945,1945,10,10,2,,,,,False,0,0,0,0,,
extremadura,12/10/1945,1945,10,12,1,,Sequía,F,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,12/10/1945,1945,10,12,2,,Sequía,F,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,12/10/1945,1945,10,12,3,,Sequía,S,Plasencia,True,0,0,0,0,40.03535535252543,-6.089134757182878
extremadura,13/10/1945,1945,10,13,1,,Sequía,F,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,15/10/1945,1945,10,15,1,,Sequía,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,15/10/1945,1945,10,15,1,,Sequía,S,Cáceres,True,0,0,1,1,39.47753910519658,-6.377428325189714
extremadura,15/10/1945,1945,10,15,2,,,,,False,0,0,0,0,,
extremadura,16/10/1945,1945,10,16,2,,,S,Cáceres,True,0,0,0,1,39.47753910519658,-6.377428325189714
extremadura,16/10/1945,1945,10,16,4,,,,,False,0,0,0,0,,
extremadura,17/10/1945,1945,10,17,1,,,,,False,0,0,0,0,,
extremadura,18/10/1945,1945,10,18,2,,Sequía,F,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
hoy,18/10/1945,1945,10,18,4,BAD,sequía,S,Santa Marta,True,0,0,0,0,38.61413697887768,-6.628145382540433
extremadura,19/10/1945,1945,10,19,2,,,,,False,0,0,0,0,,
extremadura,19/10/1945,1945,10,19,4,,,,,False,0,0,0,0,,
extremadura,22/10/1945,1945,10,22,2,,,,,False,0,0,0,0,,
extremadura,22/10/1945,1945,10,22,3,,,S,Hervás,True,0,0,0,0,40.2729367154098,-5.858512295669394
extremadura,22/10/1945,1945,10,22,3,,,S,Hervás,True,1,0,0,0,40.2729367154098,-5.858512295669394
extremadura,23/10/1945,1945,10,23,1,,,,,False,0,0,0,0,,
extremadura,25/10/1945,1945,10,25,3,,Sequía,S,Torrejón el Rubio,True,0,0,1,0,39.770824622311125,-6.012335249034648
extremadura,27/10/1945,1945,10,27,1,,,,,False,0,0,0,0,,
hoy,27/10/1945,1945,10,27,2,BAD,,,,False,0,0,0,0,,
extremadura,29/10/1945,1945,10,29,2,,,,,False,0,0,0,0,,
hoy,01/11/1945,1945,11,1,4,BAD,sequía,S,Cáceres,True,0,0,1,1,39.47753910519658,-6.377428325189714
extremadura,02/11/1945,1945,11,2,3,,Sequía,S,Extremadura,True,1,0,0,0,,
hoy,03/11/1945,1945,11,3,5,BAD,sequía,S,Badajoz,True,1,0,1,1,38.871034753836994,-6.975421049278072
hoy,04/11/1945,1945,11,4,1,BAD,,,,False,0,0,0,0,,
hoy,04/11/1945,1945,11,4,2,BAD,sequía,S,Badajoz,True,0,0,1,0,38.871034753836994,-6.975421049278072
hoy,07/11/1945,1945,11,7,5,BAD,,S,Badajoz,True,0,0,0,0,38.871034753836994,-6.975421049278072
hoy,11/11/1945,1945,11,11,6,BAD,,,,False,0,0,0,0,,
extremadura,20/11/1945,1945,11,20,2,,,,,False,0,0,0,0,,
hoy,22/11/1945,1945,11,22,2,BAD,,,,False,0,0,0,0,,
hoy,29/11/1945,1945,11,29,4,BAD,sequía,S,Castuera,True,0,0,0,0,38.72435378925819,-5.545060273541743
hoy,30/11/1945,1945,11,30,1,CAC,,,,False,0,0,0,0,,
hoy,30/11/1945,1945,11,30,3,BAD,,,,False,0,0,0,0,,
extremadura,12/12/1945,1945,12,12,1,,,,,False,0,0,0,0,,
extremadura,19/12/1945,1945,12,19,1,,,S,Badajoz,True,0,0,0,0,38.871034753836994,-6.975421049278072
extremadura,01/01/1946,1946,1,1,5,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,12/01/1946,1946,1,12,1,,,,,False,0,0,0,0,,
extremadura,15/01/1946,1946,1,15,3,,,S,Plasencia,True,1,0,0,0,40.03535535252543,-6.089134757182878
extremadura,16/01/1946,1946,1,16,1,,,,,False,0,0,0,0,,
extremadura,02/02/1946,1946,2,2,2,,,,,False,0,0,0,0,,
extremadura,04/02/1946,1946,2,4,1,,,S,Hervás,True,0,0,0,0,40.2729367154098,-5.858512295669394
hoy,09/02/1946,1946,2,9,4,BAD,,S,Santa Marta,True,0,0,0,0,38.61413697887768,-6.628145382540433
hoy,10/02/1946,1946,2,10,1,BAD,,,,False,0,0,0,0,,
hoy,10/03/1946,1946,3,10,5,BAD,,,,False,0,0,0,0,,
hoy,12/03/1946,1946,3,12,5,BAD,,,,False,0,0,0,0,,
extremadura,13/03/1946,1946,3,13,4,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,18/03/1946,1946,3,18,1,,,,,False,0,0,0,0,,
hoy,19/03/1946,1946,3,19,6,BAD,,S,Calamonte,True,0,0,0,0,38.88643486468611,-6.386721881165606
hoy,31/03/1946,1946,3,31,2,BAD,sequía,S,Badajoz,True,0,0,0,0,38.871034753836994,-6.975421049278072
extremadura,05/04/1946,1946,4,5,1,,,,,False,0,0,0,0,,
extremadura,12/04/1946,1946,4,12,2,,Sequía,S,Provincia de Cáceres,True,1,0,0,0,,
hoy,10/05/1946,1946,5,10,1,BAD,,,,False,0,0,0,0,,
hoy,21/05/1946,1946,5,21,4,BAD,,S,Alburquerque,True,0,0,0,0,39.22057581234303,-7.000473530868876
extremadura,01/08/1946,1946,8,1,2,,,,,False,0,0,0,0,,
extremadura,05/08/1946,1946,8,5,3,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,05/08/1946,1946,8,5,3,,,S,Extremadura,True,0,0,0,0,,
hoy,06/08/1946,1946,8,6,1,CAC,,,,False,0,0,0,0,,
extremadura,09/08/1946,1946,8,9,2,,,,,False,0,0,0,0,,
hoy,18/08/1946,1946,8,18,4,BAD,,S,Quintana de la Serena,True,0,1,0,0,38.74114862228369,-5.672203907270094
hoy,12/09/1946,1946,9,12,1,BAD,,,,False,0,0,0,0,,
hoy,20/09/1946,1946,9,20,4,BAD,,S,Fregenal de la Sierra,True,0,0,0,0,38.1687749610116,-6.653923848007927
hoy,05/10/1946,1946,10,5,9,CAC,,S,Zafra,True,1,0,0,0,38.42187307146895,-6.416697978031944
hoy,16/10/1946,1946,10,16,2,BAD,,,,False,0,0,0,0,,
extremadura,13/11/1946,1946,11,13,4,,Frío,F,Cáceres,True,0,0,1,0,39.47753910519658,-6.377428325189714
extremadura,30/11/1946,1946,11,30,4,,,,,False,0,0,0,0,,
hoy,01/05/1947,1947,5,1,3,BAD,,S,Mérida,True,0,1,0,0,38.91549201670453,-6.341926065709169
extremadura,05/05/1947,1947,5,5,3,,,S,Trujillo,True,0,0,0,0,39.45888638575288,-5.876389783097755
extremadura,15/05/1947,1947,5,15,3,,,,,False,0,0,0,0,,
hoy,17/05/1947,1947,5,17,1,BAD,,,,False,0,0,0,0,,
extremadura,04/08/1947,1947,8,4,1,,,,,False,0,0,0,0,,
extremadura,25/08/1947,1947,8,25,3,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,01/11/1947,1947,11,1,3,,,,,False,0,0,0,0,,
extremadura,25/11/1947,1947,11,25,2,,Frío,F,Cáceres,True,0,0,0,1,39.47753910519658,-6.377428325189714
extremadura,02/09/1948,1948,9,2,4,,,,,False,0,0,0,0,,
extremadura,30/09/1948,1948,9,30,1,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,01/10/1948,1948,10,1,3,,,,,False,0,0,0,0,,
extremadura,01/10/1948,1948,10,1,4,,Temperatura,F,Cáceres,True,1,0,0,1,39.47753910519658,-6.377428325189714
extremadura,06/10/1948,1948,10,6,2,,,,,False,0,0,0,0,,
extremadura,28/10/1948,1948,10,28,4,,Lluvia,S,Cáceres,True,1,0,0,1,39.47753910519658,-6.377428325189714
extremadura,01/11/1948,1948,11,1,1,,Lluvia,F,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,03/11/1948,1948,11,3,4,,,,,False,0,0,0,0,,
hoy,04/11/1948,1948,11,4,4,CAC,,S,Zalamea de la Serena,True,0,0,0,1,38.64988080204128,-5.65827426712498
hoy,05/11/1948,1948,11,5,3,BAD,,,,False,0,0,0,0,,
extremadura,06/11/1948,1948,11,6,1,,,,,False,0,0,0,0,,
extremadura,15/11/1948,1948,11,15,1,,,,,False,0,0,0,0,,
extremadura,22/11/1948,1948,11,22,2,,Lluvia,F,España,True,1,0,0,0,,
extremadura,23/11/1948,1948,11,23,2,,,,,False,0,0,0,0,,
extremadura,23/11/1948,1948,11,23,4,,Lluvia,S,Cáceres,True,1,0,0,1,39.47753910519658,-6.377428325189714
extremadura,25/11/1948,1948,11,25,4,,Lluvia,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
hoy,01/12/1948,1948,12,1,3,BAD,sequía,S,Extremadura,True,0,1,0,0,,
extremadura,06/12/1948,1948,12,6,4,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,08/12/1948,1948,12,8,2,,,,,False,0,0,0,0,,
hoy,16/12/1948,1948,12,16,6,BAD,,,,False,0,0,0,0,,
hoy,17/12/1948,1948,12,17,2,BAD,,S,Santa Marta,True,0,0,0,1,38.61413697887768,-6.628145382540433
extremadura,18/12/1948,1948,12,18,3,,Lluvia,S,Plasencia,True,0,0,0,0,40.03535535252543,-6.089134757182878
extremadura,18/12/1948,1948,12,18,4,,Lluvia,S,España,True,0,0,0,0,,
extremadura,21/12/1948,1948,12,21,4,,,,,False,0,0,0,0,,
hoy,23/12/1948,1948,12,23,3,BAD,,,,False,0,0,0,0,,
extremadura,27/12/1948,1948,12,27,1,,,,,False,0,0,0,0,,
extremadura,27/12/1948,1948,12,27,2,,,,,False,0,0,0,0,,
extremadura,27/12/1948,1948,12,27,3,,,S,Malpartida de Cáceres,True,0,0,0,0,39.44606886667186,-6.505515540984494
hoy,16/01/1949,1949,1,16,2,BAD,,,,False,0,0,0,0,,
hoy,21/01/1949,1949,1,21,2,BAD,sequía,S,Extremadura,True,0,0,0,1,,
hoy,02/02/1949,1949,2,2,4,CAC,,,,False,0,0,0,0,,
hoy,08/02/1949,1949,2,8,1,BAD,sequía,S,Badajoz,True,1,1,0,0,38.871034753836994,-6.975421049278072
hoy,08/02/1949,1949,2,8,6,CAC,,,,False,0,0,0,0,,
hoy,12/02/1949,1949,2,13,4,BAD,sequía,S,Badajoz,True,0,0,0,0,38.871034753836994,-6.975421049278072
hoy,19/02/1949,1949,2,19,6,CAC,,,,False,0,0,0,0,,
hoy,26/02/1949,1949,2,26,4,BAD,sequía,S,Villafranca de los Barros,True,0,0,0,0,38.55953602827336,-6.3328763558379855
hoy,02/03/1949,1949,3,2,4,BAD,,,,False,0,0,0,0,,
hoy,06/03/1949,1949,3,6,2,BAD,,,,False,0,0,0,0,,
hoy,08/03/1949,1949,3,8,3,BAD,,,,False,0,0,0,0,,
hoy,10/03/1949,1949,3,10,4,CAC,sequía,S,Valverde de Leganés,True,0,0,0,0,38.66995027815207,-6.980483983729762
hoy,12/03/1949,1949,3,12,4,BAD,sequía,S,Salvatierra de los Barros,True,0,0,0,0,38.4909049414581,-6.684560845759512
hoy,24/03/1949,1949,3,24,1,BAD,,,,False,0,0,0,0,,
hoy,24/03/1949,1949,3,24,4,BAD,,S,Santa Marta,True,0,0,0,0,38.61413697887768,-6.628145382540433
hoy,25/03/1949,1949,3,25,4,BAD,sequía,S,Albuequerque,True,0,0,0,0,,
hoy,27/03/1949,1949,3,27,3,BAD,,,,False,0,0,0,0,,
hoy,06/03/1949,1949,3,30,2,BAD,sequía,S,Badajoz,True,0,0,0,1,38.871034753836994,-6.975421049278072
hoy,01/04/1949,1949,4,1,5,BAD,,,,False,0,0,0,0,,
hoy,06/04/1949,1949,4,8,4,BAD,sequía,S,Higuera de Vargas,True,0,0,0,0,38.44433667601138,-6.973584904071192
extremadura,02/08/1949,1949,5,2,3,,Lluvia,F,Moraleja,True,0,0,0,0,40.06612783062084,-6.658742890625814
extremadura,02/05/1949,1949,5,2,4,,,,,False,0,0,0,0,,
extremadura,04/05/1949,1949,5,4,4,,,,,False,0,0,0,0,,
extremadura,13/05/1949,1949,5,13,7,,Sequía,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
hoy,14/05/1949,1949,5,14,2,BAD,,S,Badajoz,True,0,0,0,0,38.871034753836994,-6.975421049278072
hoy,14/05/1949,1949,5,14,11,CAC,,,,False,0,0,0,0,,
extremadura,18/05/1949,1949,5,18,3,,Lluvia,S,Trujillo,True,0,0,0,0,39.45888638575288,-5.876389783097755
extremadura,21/05/1949,1949,5,21,2,,,,,False,0,0,0,0,,
extremadura,27/05/1949,1949,5,27,8,,Sequía,S,Extremadura,True,1,0,0,0,,
extremadura,27/05/1949,1949,5,27,8,,Sequía,S,Extremadura,True,0,0,0,0,,
extremadura,28/05/1949,1949,5,28,3,,,,,False,0,0,0,0,,
extremadura,31/05/1949,1949,5,31,3,,,,,False,0,0,0,0,,
hoy,10/06/1949,1949,6,10,2,CAC,,,,False,0,0,0,0,,
hoy,15/06/1949,1949,6,15,6,BAD,,S,Barcarrota,True,0,0,0,0,38.51546498704721,-6.849414009339235
hoy,13/07/1949,1949,7,13,4,BAD,sequía,S,Provincia de Badajoz,True,0,0,0,1,,
hoy,16/07/1949,1949,7,16,6,CAC,,,,False,0,0,0,0,,
hoy,20/07/1949,1949,7,20,4,BAD,,,,False,0,0,0,0,,
hoy,30/07/1949,1949,7,30,6,BAD,,S,Badajoz,True,0,0,0,1,38.871034753836994,-6.975421049278072
extremadura,01/08/1949,1949,8,1,3,,,S,Plasencia,True,0,0,1,0,40.03535535252543,-6.089134757182878
extremadura,08/08/1949,1949,8,8,4,,,,,False,0,0,0,0,,
extremadura,12/08/1949,1949,8,12,2,,,,,False,0,0,0,0,,
extremadura,13/08/1949,1949,8,13,1,,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,13/08/1949,1949,8,13,4,,,,,False,0,0,0,0,,
extremadura,17/08/1949,1949,8,17,4,,Calor,F,Cáceres,True,0,0,1,0,39.47753910519658,-6.377428325189714
hoy,20/08/1949,1949,8,20,4,BAD,,S,Losar de la Vera,True,0,0,0,0,40.12088363636735,-5.6047449113092735
extremadura,22/08/1949,1949,8,22,1,,,,,False,0,0,0,0,,
extremadura,26/08/1949,1949,8,26,3,,,S,Plasencia,True,0,1,0,0,40.03535535252543,-6.089134757182878
hoy,31/08/1949,1949,8,31,5,BAD,,,,False,0,0,0,0,,
hoy,02/09/1949,1949,9,2,2,CAC,,S,Cáceres,True,0,0,0,0,39.47753910519658,-6.377428325189714
extremadura,03/09/1949,1949,9,3,3,,,S,Hervás,True,1,0,0,0,40.2729367154098,-5.858512295669394
extremadura,03/09/1949,1949,9,3,3,,,S,Hervás,True,0,0,0,0,40.2729367154098,-5.858512295669394
hoy,04/09/1949,1949,9,4,6,BAD,,,,False,0,0,0,0,,
extremadura,05/09/1949,1949,9,5,4,,,,,False,0,0,0,0,,
extremadura,06/09/1949,1949,9,6,4,,Lluvia,F,Trujillo,True,0,1,0,0,39.45888638575288,-5.876389783097755
hoy,07/09/1949,1949,9,7,5,BAD,,S,Barcarrota,True,0,0,0,0,38.51546498704721,-6.849414009339235
hoy,07/09/1949,1949,9,7,6,BAD,,S,Los Santos de Maimona,True,1,0,0,0,38.45117916787635,-6.38212720726155
hoy,09/09/1949,1949,9,9,4,BAD,,,,False,0,0,0,0,,
extremadura,12/09/1949,1949,9,12,1,,,,,False,0,0,0,0,,
extremadura,13/09/1949,1949,9,13,4,,,,,False,0,0,0,0,,
extremadura,14/09/1949,1949,9,14,3,,,S,Hervás,True,0,0,0,0,40.2729367154098,-5.858512295669394
extremadura,15/09/1949,1949,9,15,1,,,,,False,0,0,0,0,,
hoy,15/09/1949,1949,9,15,2,BAD,,,,False,0,0,0,0,,
extremadura,17/09/1949,1949,9,17,1,,,,,False,0,0,0,0,,
